experiment,region,context_mode,context_size,model,base_url,requests,ttft_p50_s,ttft_p95_s,ttft_mean_s,total_p50_s,total_p95_s,total_mean_s,completion_tokens_mean,request_bytes_mean
screenshot_history_full_local,local,full_history,61,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.816074500791728,0.816074500791728,0.816074500791728,0.9230503649450832,0.9230503649450832,0.9230503649450832,9.0,12464778.0
screenshot_history_full_local,local,full_history,62,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.812055156100541,0.812055156100541,0.812055156100541,0.919701002072542,0.919701002072542,0.919701002072542,9.0,12648430.0
screenshot_history_full_local,local,full_history,63,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.808058370836079,0.808058370836079,0.808058370836079,0.911899735685437,0.911899735685437,0.911899735685437,9.0,12826125.0
screenshot_history_full_local,local,full_history,64,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.818853411823511,0.818853411823511,0.818853411823511,0.928896978963166,0.928896978963166,0.928896978963166,10.0,13007581.0
screenshot_history_full_local,local,full_history,65,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.8104699319228531,0.8104699319228531,0.8104699319228531,0.919775439891964,0.919775439891964,0.919775439891964,10.0,13184993.0
screenshot_history_full_local,local,full_history,66,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.8119571520946921,0.8119571520946921,0.8119571520946921,0.922925984021276,0.922925984021276,0.922925984021276,9.0,13413023.0
screenshot_history_full_local,local,full_history,67,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.845775633119046,0.845775633119046,0.845775633119046,0.957236981019377,0.957236981019377,0.957236981019377,10.0,13664662.0
screenshot_history_full_local,local,full_history,68,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.833711721934378,0.833711721934378,0.833711721934378,0.946064454037696,0.946064454037696,0.946064454037696,10.0,13930736.0
screenshot_history_full_local,local,full_history,69,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.843793361913412,0.843793361913412,0.843793361913412,0.95768059277907,0.95768059277907,0.95768059277907,10.0,14223917.0
screenshot_history_full_local,local,full_history,70,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.8836381360888481,0.8836381360888481,0.8836381360888481,0.997357191052287,0.997357191052287,0.997357191052287,10.0,14452691.0
