experiment,region,context_mode,context_size,model,base_url,requests,ttft_p50_s,ttft_p95_s,ttft_mean_s,total_p50_s,total_p95_s,total_mean_s,completion_tokens_mean,request_bytes_mean
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,23,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,1.908804703969508,1.908804703969508,1.908804703969508,1.9559025829657912,1.9559025829657912,1.9559025829657912,10.0,4301179.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,24,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,1.93469103006646,1.93469103006646,1.93469103006646,1.981915030628442,1.981915030628442,1.981915030628442,9.0,4491527.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,25,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,1.489619984757155,1.489619984757155,1.489619984757155,1.5370079041458662,1.5370079041458662,1.5370079041458662,10.0,4737676.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,26,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.006138844881206,2.006138844881206,2.006138844881206,2.050839169882238,2.050839169882238,2.050839169882238,10.0,4988357.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,27,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.219477578997612,2.219477578997612,2.219477578997612,2.264162376057356,2.264162376057356,2.264162376057356,10.0,5210936.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,28,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.222497364971786,2.222497364971786,2.222497364971786,2.267430921085179,2.267430921085179,2.267430921085179,8.0,5453652.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,29,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.262167777866125,2.262167777866125,2.262167777866125,2.307626481167972,2.307626481167972,2.307626481167972,8.0,5696918.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,30,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.3189406567253172,2.3189406567253172,2.3189406567253172,2.364519719034433,2.364519719034433,2.364519719034433,8.0,5942974.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,31,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.429270396009087,2.429270396009087,2.429270396009087,2.474731765221804,2.474731765221804,2.474731765221804,8.0,6176181.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,32,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.569679515901953,2.569679515901953,2.569679515901953,2.61539129819721,2.61539129819721,2.61539129819721,8.0,6427924.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,33,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.521278424188494,2.521278424188494,2.521278424188494,2.567108804360032,2.567108804360032,2.567108804360032,10.0,6652062.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,34,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.593207067344337,2.593207067344337,2.593207067344337,2.639357975218445,2.639357975218445,2.639357975218445,10.0,6870624.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,35,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.134229109156877,2.134229109156877,2.134229109156877,2.180483234114945,2.180483234114945,2.180483234114945,10.0,7094796.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,36,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.801733538974076,2.801733538974076,2.801733538974076,2.84800626616925,2.84800626616925,2.84800626616925,10.0,7315268.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,37,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.145001704338938,2.145001704338938,2.145001704338938,2.191916516982019,2.191916516982019,2.191916516982019,10.0,7458473.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,38,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.85896268626675,2.85896268626675,2.85896268626675,2.905847825109958,2.905847825109958,2.905847825109958,10.0,7598979.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,39,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.076716897077858,3.076716897077858,3.076716897077858,3.12136545125395,3.12136545125395,3.12136545125395,8.0,7784677.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,40,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.326684480998665,3.326684480998665,3.326684480998665,3.373700470663607,3.373700470663607,3.373700470663607,10.0,7960678.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,41,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.262831934262067,2.262831934262067,2.262831934262067,2.309827523306012,2.309827523306012,2.309827523306012,10.0,8128615.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,42,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.232096266001463,3.232096266001463,3.232096266001463,3.28059311164543,3.28059311164543,3.28059311164543,10.0,8359548.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,43,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.272754824254662,3.272754824254662,3.272754824254662,3.320884351152926,3.320884351152926,3.320884351152926,10.0,8587531.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,44,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.417469538282603,2.417469538282603,2.417469538282603,2.464745372068137,2.464745372068137,2.464745372068137,8.0,8812667.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,45,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.473536673933267,3.473536673933267,3.473536673933267,3.520723714958876,3.520723714958876,3.520723714958876,10.0,9030593.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,46,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.5352926468476653,3.5352926468476653,3.5352926468476653,3.580153631046414,3.580153631046414,3.580153631046414,10.0,9243755.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,47,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,2.530839682091027,2.530839682091027,2.530839682091027,2.578839034773409,2.578839034773409,2.578839034773409,8.0,9448618.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,48,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.762849094811827,3.762849094811827,3.762849094811827,3.811200649943202,3.811200649943202,3.811200649943202,8.0,9663806.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,49,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.608048770111054,3.608048770111054,3.608048770111054,3.657142800744623,3.657142800744623,3.657142800744623,8.0,9911720.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,50,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.680007860995829,3.680007860995829,3.680007860995829,3.7289211852476,3.7289211852476,3.7289211852476,10.0,10116448.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,51,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.910130128730088,3.910130128730088,3.910130128730088,3.95832148194313,3.95832148194313,3.95832148194313,10.0,10299126.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,52,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.744617475196719,3.744617475196719,3.744617475196719,3.790948873385787,3.790948873385787,3.790948873385787,10.0,10584055.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,53,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.067813630681485,3.067813630681485,3.067813630681485,3.115641086827963,3.115641086827963,3.115641086827963,10.0,10876368.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,54,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.979555735830217,3.979555735830217,3.979555735830217,4.02866242127493,4.02866242127493,4.02866242127493,10.0,11161601.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,55,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,4.143404119182378,4.143404119182378,4.143404119182378,4.1887496849521995,4.1887496849521995,4.1887496849521995,10.0,11423069.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,56,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,4.072033135220408,4.072033135220408,4.072033135220408,4.121504401322454,4.121504401322454,4.121504401322454,10.0,11652604.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,57,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,4.095748343970627,4.095748343970627,4.095748343970627,4.144731453154236,4.144731453154236,4.144731453154236,10.0,11780094.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,58,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,4.381522747222334,4.381522747222334,4.381522747222334,4.431533879134804,4.431533879134804,4.431533879134804,10.0,11866019.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,59,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.380511002149433,3.380511002149433,3.380511002149433,3.4304630737751722,3.4304630737751722,3.4304630737751722,10.0,12053570.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,60,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,4.525353412143886,4.525353412143886,4.525353412143886,4.574897779151797,4.574897779151797,4.574897779151797,10.0,12251419.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,61,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,4.968413715716451,4.968413715716451,4.968413715716451,5.018436691723764,5.018436691723764,5.018436691723764,9.0,12464778.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,62,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.6204852336086333,3.6204852336086333,3.6204852336086333,3.6704081906937063,3.6704081906937063,3.6704081906937063,9.0,12648430.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,63,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.063147455919534,5.063147455919534,5.063147455919534,5.109392596874386,5.109392596874386,5.109392596874386,10.0,12826125.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,64,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,4.931878508068621,4.931878508068621,4.931878508068621,4.983955722302198,4.983955722302198,4.983955722302198,10.0,13007581.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,65,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,4.832902648951858,4.832902648951858,4.832902648951858,4.883796184323728,4.883796184323728,4.883796184323728,9.0,13184993.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,66,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.308248111978173,5.308248111978173,5.308248111978173,5.358872219920158,5.358872219920158,5.358872219920158,9.0,13413023.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,67,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.318180982023477,5.318180982023477,5.318180982023477,5.369143255986273,5.369143255986273,5.369143255986273,10.0,13664662.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,68,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.929620954208076,3.929620954208076,3.929620954208076,3.980788519140333,3.980788519140333,3.980788519140333,8.0,13930736.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,69,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.242676774039864,5.242676774039864,5.242676774039864,5.293788856826723,5.293788856826723,5.293788856826723,10.0,14223917.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,70,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.495461558923125,5.495461558923125,5.495461558923125,5.54649139707908,5.54649139707908,5.54649139707908,9.0,14452691.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,71,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,3.864500576164573,3.864500576164573,3.864500576164573,3.9156774100847542,3.9156774100847542,3.9156774100847542,9.0,14712612.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,72,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.3136904877610505,5.3136904877610505,5.3136904877610505,5.3657007496804,5.3657007496804,5.3657007496804,9.0,14992529.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,73,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.740123174153268,5.740123174153268,5.740123174153268,5.792257374152541,5.792257374152541,5.792257374152541,9.0,15280854.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,74,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,4.14215341815725,4.14215341815725,4.14215341815725,4.194417724851519,4.194417724851519,4.194417724851519,10.0,15537058.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,75,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.75086207408458,5.75086207408458,5.75086207408458,5.802056197077036,5.802056197077036,5.802056197077036,10.0,15825471.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,76,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.775177370291203,5.775177370291203,5.775177370291203,5.827089875005186,5.827089875005186,5.827089875005186,9.0,16080857.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,77,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,4.269476263783872,4.269476263783872,4.269476263783872,4.321586595848203,4.321586595848203,4.321586595848203,9.0,16375514.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,78,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.970608899369836,5.970608899369836,5.970608899369836,6.015354446135461,6.015354446135461,6.015354446135461,10.0,16553996.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,79,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.777267474215478,5.777267474215478,5.777267474215478,5.830491207074374,5.830491207074374,5.830491207074374,9.0,16879602.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,80,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,6.244438827037811,6.244438827037811,6.244438827037811,6.2966046538203955,6.2966046538203955,6.2966046538203955,9.0,17109902.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,81,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,6.079723278991878,6.079723278991878,6.079723278991878,6.132590877823532,6.132590877823532,6.132590877823532,10.0,17370683.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,82,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.99083680100739,5.99083680100739,5.99083680100739,6.043518166989088,6.043518166989088,6.043518166989088,10.0,17666751.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,83,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.271521181799471,5.271521181799471,5.271521181799471,5.325304609723389,5.325304609723389,5.325304609723389,9.0,17755775.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,84,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,6.327954147011042,6.327954147011042,6.327954147011042,6.38283418584615,6.38283418584615,6.38283418584615,9.0,17971050.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,85,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,6.362688369117677,6.362688369117677,6.362688369117677,6.417265679687262,6.417265679687262,6.417265679687262,9.0,18153160.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,86,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,4.954094319138676,4.954094319138676,4.954094319138676,5.007627489976585,5.007627489976585,5.007627489976585,10.0,18363232.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,87,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,6.636958248913288,6.636958248913288,6.636958248913288,6.691092147026211,6.691092147026211,6.691092147026211,10.0,18548224.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,88,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,6.848419069312513,6.848419069312513,6.848419069312513,6.901877908036113,6.901877908036113,6.901877908036113,9.0,18807290.0
